[DEBUG] 2020-11-04 12:39:08.148 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-11-04 12:39:08.153 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-11-04 12:39:08.159 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-11-04 12:39:08.231 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-11-04 12:39:08.234 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-11-04 12:39:08.459 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-11-04 12:39:08.754 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-11-04 12:39:08.782 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-11-04 12:39:08.784 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2020-11-04 12:39:08.891 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@60859f5a
[DEBUG] 2020-11-04 12:39:08.892 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@60859f5a
[DEBUG] 2020-11-04 12:39:08.892 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@19962194
[DEBUG] 2020-11-04 12:39:08.893 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@19962194
[DEBUG] 2020-11-04 12:39:08.893 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@383864d5
[DEBUG] 2020-11-04 12:39:08.893 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@383864d5
[DEBUG] 2020-11-04 12:39:08.894 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@7efe7b87
[DEBUG] 2020-11-04 12:39:08.895 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@7efe7b87
[DEBUG] 2020-11-04 12:39:08.895 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@7efe7b87
[DEBUG] 2020-11-04 12:39:08.895 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@7187bac9
[DEBUG] 2020-11-04 12:39:08.896 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@34acbc60
[DEBUG] 2020-11-04 12:39:08.896 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@34acbc60
[DEBUG] 2020-11-04 12:39:08.899 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@34acbc60
[DEBUG] 2020-11-04 12:39:08.900 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@76889e60
[DEBUG] 2020-11-04 12:39:08.901 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@3e104d4b
[DEBUG] 2020-11-04 12:39:08.901 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@3e104d4b
[DEBUG] 2020-11-04 12:39:08.902 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@64469d8
[DEBUG] 2020-11-04 12:39:08.902 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@64469d8
[DEBUG] 2020-11-04 12:39:08.902 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@43e1692f
[DEBUG] 2020-11-04 12:39:08.902 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@43e1692f
[DEBUG] 2020-11-04 12:39:08.903 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@66213a0d
[DEBUG] 2020-11-04 12:39:08.903 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@66213a0d
[DEBUG] 2020-11-04 12:39:08.903 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@49206065
[DEBUG] 2020-11-04 12:39:08.903 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@49206065
[DEBUG] 2020-11-04 12:39:08.906 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@2e51d054
[DEBUG] 2020-11-04 12:39:08.906 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@79316f3a
[DEBUG] 2020-11-04 12:39:08.906 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@79316f3a
[DEBUG] 2020-11-04 12:39:08.907 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@79316f3a
[DEBUG] 2020-11-04 12:39:08.907 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@6fc29daa
[DEBUG] 2020-11-04 12:39:08.907 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@6fc29daa
[DEBUG] 2020-11-04 12:39:08.907 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@6fc29daa
[DEBUG] 2020-11-04 12:39:08.912 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@76db540e
[DEBUG] 2020-11-04 12:39:08.912 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@1640190a
[DEBUG] 2020-11-04 12:39:08.913 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@382c90c2
[DEBUG] 2020-11-04 12:39:08.913 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@382c90c2
[DEBUG] 2020-11-04 12:39:08.913 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@382c90c2
[DEBUG] 2020-11-04 12:39:08.914 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@bbf9e07
[DEBUG] 2020-11-04 12:39:08.914 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@bbf9e07
[DEBUG] 2020-11-04 12:39:08.914 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@bbf9e07
[DEBUG] 2020-11-04 12:39:08.915 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@73d3e555
[DEBUG] 2020-11-04 12:39:08.915 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@74d3b638
[DEBUG] 2020-11-04 12:39:08.920 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@5f117b3d
[DEBUG] 2020-11-04 12:39:08.920 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@5f117b3d
[DEBUG] 2020-11-04 12:39:08.920 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@4cfa8227
[DEBUG] 2020-11-04 12:39:08.920 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@15b82644
[DEBUG] 2020-11-04 12:39:08.921 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@15b82644
[DEBUG] 2020-11-04 12:39:08.921 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@a0f53fc
[DEBUG] 2020-11-04 12:39:08.921 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@a0f53fc
[DEBUG] 2020-11-04 12:39:08.922 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@181e72d3
[DEBUG] 2020-11-04 12:39:08.922 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@5c448433
[DEBUG] 2020-11-04 12:39:08.922 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@6c6333cd
[DEBUG] 2020-11-04 12:39:08.926 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@2620e717
[DEBUG] 2020-11-04 12:39:08.926 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@2620e717
[DEBUG] 2020-11-04 12:39:08.927 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@2b34e38c
[DEBUG] 2020-11-04 12:39:08.927 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@3d37203b
[DEBUG] 2020-11-04 12:39:08.927 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@7fd26ad8
[DEBUG] 2020-11-04 12:39:08.927 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@1894593a
[DEBUG] 2020-11-04 12:39:08.927 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@14b0e127
[DEBUG] 2020-11-04 12:39:08.927 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@10823d72
[DEBUG] 2020-11-04 12:39:08.930 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@7cea0110
[DEBUG] 2020-11-04 12:39:08.930 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@468dda3e
[DEBUG] 2020-11-04 12:39:08.964 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2020-11-04 12:39:08.965 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2020-11-04 12:39:08.965 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-11-04 12:39:08.966 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2020-11-04 12:39:08.966 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2020-11-04 12:39:08.966 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2020-11-04 12:39:08.968 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2020-11-04 12:39:08.968 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-11-04 12:39:08.969 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2020-11-04 12:39:08.969 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2020-11-04 12:39:08.969 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2020-11-04 12:39:08.969 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2020-11-04 12:39:08.970 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2020-11-04 12:39:08.970 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2020-11-04 12:39:08.981 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/hotel_test
[INFO ] 2020-11-04 12:39:08.981 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2020-11-04 12:39:08.981 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2020-11-04 12:39:09.160 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2020-11-04 12:39:09.344 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2020-11-04 12:39:09.346 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2020-11-04 12:39:09.346 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2020-11-04 12:39:09.387 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2020-11-04 12:39:09.411 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2020-11-04 12:39:09.443 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2020-11-04 12:39:09.500 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2020-11-04 12:39:09.504 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@28237492] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@5ceecfee]
[DEBUG] 2020-11-04 12:39:09.568 [main] AnnotationBinder - Binding entity from annotated class: hote.entity.User
[DEBUG] 2020-11-04 12:39:09.592 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2020-11-04 12:39:09.600 [main] EntityBinder - Import with entity name User
[DEBUG] 2020-11-04 12:39:09.603 [main] EntityBinder - Bind entity hote.entity.User on table user
[DEBUG] 2020-11-04 12:39:09.633 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.635 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2020-11-04 12:39:09.640 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:id]
[DEBUG] 2020-11-04 12:39:09.642 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2020-11-04 12:39:09.643 [main] PropertyBinder - Building property id
[DEBUG] 2020-11-04 12:39:09.645 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2020-11-04 12:39:09.646 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=first_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.652 [main] PropertyBinder - MetadataSourceProcessor property first_name with lazy=false
[DEBUG] 2020-11-04 12:39:09.652 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:first_name]
[DEBUG] 2020-11-04 12:39:09.652 [main] SimpleValueBinder - building SimpleValue for first_name
[DEBUG] 2020-11-04 12:39:09.652 [main] PropertyBinder - Building property first_name
[DEBUG] 2020-11-04 12:39:09.653 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=last_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.653 [main] PropertyBinder - MetadataSourceProcessor property last_name with lazy=false
[DEBUG] 2020-11-04 12:39:09.653 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:last_name]
[DEBUG] 2020-11-04 12:39:09.653 [main] SimpleValueBinder - building SimpleValue for last_name
[DEBUG] 2020-11-04 12:39:09.653 [main] PropertyBinder - Building property last_name
[DEBUG] 2020-11-04 12:39:09.654 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-11-04 12:39:09.654 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=orders, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.656 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.665 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.666 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=orders_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.666 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='orders_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2020-11-04 12:39:09.667 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-11-04 12:39:09.667 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='user'}
[DEBUG] 2020-11-04 12:39:09.667 [main] CollectionBinder - Collection role: hote.entity.User.orders
[DEBUG] 2020-11-04 12:39:09.677 [main] PropertyBinder - Building property orders
[DEBUG] 2020-11-04 12:39:09.678 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=user_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2020-11-04 12:39:09.678 [main] PropertyBinder - MetadataSourceProcessor property user_name with lazy=false
[DEBUG] 2020-11-04 12:39:09.678 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [hote.entity.User:user_name]
[DEBUG] 2020-11-04 12:39:09.678 [main] SimpleValueBinder - building SimpleValue for user_name
[DEBUG] 2020-11-04 12:39:09.678 [main] PropertyBinder - Building property user_name
[DEBUG] 2020-11-04 12:39:09.679 [main] AnnotationBinder - Binding entity from annotated class: hote.entity.Order
