[DEBUG] 2020-10-06 11:08:41.481 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-10-06 11:08:41.493 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-10-06 11:08:41.500 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-10-06 11:08:41.607 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-10-06 11:08:41.615 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-10-06 11:08:41.904 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-10-06 11:08:42.392 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-10-06 11:08:42.421 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-10-06 11:08:42.422 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-10-06 11:08:42.436 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-10-06 11:08:42.470 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@1108adc8
[DEBUG] 2020-10-06 11:08:42.470 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@1108adc8
[DEBUG] 2020-10-06 11:08:42.470 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@1108adc8
[DEBUG] 2020-10-06 11:08:42.471 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5eb2172
[DEBUG] 2020-10-06 11:08:42.471 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@38a1a26
[DEBUG] 2020-10-06 11:08:42.471 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@444cc791
[DEBUG] 2020-10-06 11:08:42.472 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3f985a86
[DEBUG] 2020-10-06 11:08:42.472 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@3f985a86
[DEBUG] 2020-10-06 11:08:42.472 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@3f985a86
[DEBUG] 2020-10-06 11:08:42.473 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6dfcffb5
[DEBUG] 2020-10-06 11:08:42.473 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6dfcffb5
[DEBUG] 2020-10-06 11:08:42.473 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6dfcffb5
[DEBUG] 2020-10-06 11:08:42.474 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@4088741b
[DEBUG] 2020-10-06 11:08:42.474 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@4088741b
[DEBUG] 2020-10-06 11:08:42.474 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@4088741b
[DEBUG] 2020-10-06 11:08:42.475 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@3e48d38
[DEBUG] 2020-10-06 11:08:42.475 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@3e48d38
[DEBUG] 2020-10-06 11:08:42.475 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@3e48d38
[DEBUG] 2020-10-06 11:08:42.475 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5833f5cd
[DEBUG] 2020-10-06 11:08:42.475 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5833f5cd
[DEBUG] 2020-10-06 11:08:42.476 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@5833f5cd
[DEBUG] 2020-10-06 11:08:42.477 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@31ff6309
[DEBUG] 2020-10-06 11:08:42.478 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@31ff6309
[DEBUG] 2020-10-06 11:08:42.478 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@31ff6309
[DEBUG] 2020-10-06 11:08:42.478 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@4dc8c0ea
[DEBUG] 2020-10-06 11:08:42.479 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@4dc8c0ea
[DEBUG] 2020-10-06 11:08:42.479 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@4dc8c0ea
[DEBUG] 2020-10-06 11:08:42.480 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4aedaf61
[DEBUG] 2020-10-06 11:08:42.480 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4aedaf61
[DEBUG] 2020-10-06 11:08:42.484 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@5eed2d86
[DEBUG] 2020-10-06 11:08:42.487 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@5eed2d86
[DEBUG] 2020-10-06 11:08:42.488 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@228cea97
[DEBUG] 2020-10-06 11:08:42.493 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@228cea97
[DEBUG] 2020-10-06 11:08:42.494 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3db663d0
[DEBUG] 2020-10-06 11:08:42.495 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@47fbc56
